activity_id,molecule_chembl_id,smiles,structure_status,target_chembl_id,target_name,assay_chembl_id,document_chembl_id,data_year,standard_type,standard_relation,standard_value,standard_units,data_validity_comment,activity_comment,assay_type,assay_description,classification_text,classification_bucket
2148387,CHEMBL257557,COc1cc2nc(N3CCCN(C(=O)N4CCOCC4)CC3)cc(N)c2c(-c2ccc(F)cc2)c1OC,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936620,CHEMBL1142226,2007,CL,=,154.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 1 uM,unbound intrinsic clearance in human liver microsomes at 1 um | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unbound
18166797,CHEMBL4077254,CC(C)CCC(=O)Nc1ccc(NC(=O)N2Cc3ccccc3C2)cc1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,60.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166798,CHEMBL3899179,CC(C)C[C@@H](CO)NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,56.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166799,CHEMBL3904786,O=C(NCC1CCCOC1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,30.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166800,CHEMBL3974537,O=C(NCC1CCOC1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,26.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166801,CHEMBL3949149,CC(C)CCNS(=O)(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,433.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166804,CHEMBL3984857,CC(C)CCNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)nc1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,53.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166805,CHEMBL3918436,CC(C)CCNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cn1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,216.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166806,CHEMBL3975643,CCC(C)C(=O)N1CCC(Oc2ccc(NC(=O)N3Cc4ccccc4C3)cc2)CC1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,633.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166807,CHEMBL4076641,O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)N1Cc2ccccc2C1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,73.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166808,CHEMBL2419508,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)N1Cc2ccccc2C1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,650.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166809,CHEMBL3960317,O=C(NCCCCC1CCN(C(=O)c2ccccc2)CC1)N1Cc2ccccc2C1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,316.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166810,CHEMBL3907814,O=C(Nc1ccc(N2CCN(C(=O)c3ccccc3)CC2)cc1)N1Cc2ccccc2C1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,130.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166811,CHEMBL3922276,O=C(Nc1ccc(C2=CCN(C(=O)c3ccccc3)CC2)cc1)N1Cc2ccccc2C1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,216.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166812,CHEMBL3943749,O=C(Nc1ccc(C2CCN(C(=O)c3ccccc3)CC2)cc1)N1Cc2ccccc2C1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,183.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166813,CHEMBL3896390,CC(C)C(=O)N1CCC(c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)CC1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,58.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166814,CHEMBL4105475,CC1(C(=O)N2CCC(c3ccc(NC(=O)N4Cc5ccccc5C4)cc3)CC2)CC1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,56.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166815,CHEMBL4086819,CC1(C(=O)N2CCC(c3ccc(NC(=O)N4Cc5ccccc5C4)cc3)CC2)COC1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,50.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166816,CHEMBL4077485,CN1CCC(C(=O)N2CCC(c3ccc(NC(=O)N4Cc5ccc(F)cc5C4)cc3)CC2)CC1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,41.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166817,CHEMBL4082366,CC(C)(O)CC(=O)N1CCC(c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)CC1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,58.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166818,CHEMBL4089003,CC(C)(O)CC(=O)N1CCC(c2ccc(NC(=O)N3Cc4ccc(F)cc4C3)cc2)CC1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,95.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166819,CHEMBL4060799,CN1CCN(C(C)(C)C(=O)N2CCC(c3ccc(NC(=O)N4Cc5ccccc5C4)cc3)CC2)CC1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,733.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166820,CHEMBL4083505,O=C(Nc1ccc(C2CCN(C(=O)[C@@H]3CCCO3)CC2)cc1)N1Cc2ccc(Cl)cc2C1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,216.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166821,CHEMBL4076064,O=C(Nc1ccc(C2CCN(S(=O)(=O)C3CC3)CC2)cc1)N1Cc2ccc(F)cc2C1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,58.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18166822,CHEMBL4096471,O=C(Nc1ccc(C2CN(C(=O)c3ccccc3)C2)cc1)N1Cc2ccc(F)cc2C1,smiles_found,CHEMBL613419,Liver,CHEMBL4036658,CHEMBL4033748,2017,CL,=,45.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um in presence of nadph incubated for 5 to 30 mins by hplc-ms/ms method | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18235521,CHEMBL4078875,CCOc1cc(=O)n(C)cc1-c1cc(NS(=O)(=O)CC)ccc1Oc1ccccc1,smiles_found,CHEMBL613419,Liver,CHEMBL4051112,CHEMBL4049425,2017,CL,=,66.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18235525,CHEMBL4083819,CCOc1cc(=O)n(C)cc1-c1cc(NS(=O)(=O)CC)ccc1Oc1ccc(OC(F)(F)F)cc1,smiles_found,CHEMBL613419,Liver,CHEMBL4051112,CHEMBL4049425,2017,CL,=,95.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18235528,CHEMBL4072399,CCOc1cc(=O)n(C)cc1-c1cc(NS(=O)(=O)CC)ccc1OC1CCC(F)(F)CC1,smiles_found,CHEMBL613419,Liver,CHEMBL4051112,CHEMBL4049425,2017,CL,=,35.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18235529,CHEMBL4099335,CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)cc2OC)c1,smiles_found,CHEMBL613419,Liver,CHEMBL4051112,CHEMBL4049425,2017,CL,=,76.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18235530,CHEMBL4083186,CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)cc2OC2COC2)c1,smiles_found,CHEMBL613419,Liver,CHEMBL4051112,CHEMBL4049425,2017,CL,=,76.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18235532,CHEMBL4063083,CCS(=O)(=O)c1ccc2c(c1)-c1cn(C)c(=O)cc1OCCc1ccccc1O2,smiles_found,CHEMBL613419,Liver,CHEMBL4051112,CHEMBL4049425,2017,CL,=,100.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18235533,CHEMBL4068991,CCS(=O)(=O)c1ccc2c(c1)-c1cn(C)c(=O)cc1OCCCc1ccccc1O2,smiles_found,CHEMBL613419,Liver,CHEMBL4051112,CHEMBL4049425,2017,CL,=,148.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18235534,CHEMBL4090068,CCS(=O)(=O)c1ccc2c(c1)-c1cn(C)c(=O)cc1OCCCCc1ccccc1O2,smiles_found,CHEMBL613419,Liver,CHEMBL4051112,CHEMBL4049425,2017,CL,=,130.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18235536,CHEMBL4094644,CCS(=O)(=O)Nc1ccc2c(c1)-c1cn(C)c(=O)cc1OCCCCCc1cc(Cl)ccc1O2,smiles_found,CHEMBL613419,Liver,CHEMBL4051112,CHEMBL4049425,2017,CL,=,516.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18235537,CHEMBL4075567,CCS(=O)(=O)c1ccc2c(c1)-c1cn(C)c(=O)cc1OCCCCc1cc(Cl)ccc1O2,smiles_found,CHEMBL613419,Liver,CHEMBL4051112,CHEMBL4049425,2017,CL,=,166.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18235652,CHEMBL4099010,CCS(=O)(=O)Nc1ccc2c(c1)-c1cn(C)c(=O)cc1OCCCCc1cc(F)cc(F)c1O2,smiles_found,CHEMBL613419,Liver,CHEMBL4051112,CHEMBL4049425,2017,CL,=,66.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18235653,CHEMBL4075757,CCS(=O)(=O)c1cnc2c(c1)-c1cn(C)c(=O)cc1OCCCCc1cc(Cl)ccc1O2,smiles_found,CHEMBL613419,Liver,CHEMBL4051112,CHEMBL4049425,2017,CL,=,58.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18235654,CHEMBL4075776,CCS(=O)(=O)Nc1cnc2c(c1)-c1cn(C)c(=O)cc1OCCCCc1cc(Cl)ccc1O2,smiles_found,CHEMBL613419,Liver,CHEMBL4051112,CHEMBL4049425,2017,CL,=,63.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18235656,CHEMBL4077124,Cn1cc2c(cc1=O)OCCCCc1cc(Cl)ccc1Oc1ncc(CS(C)(=O)=O)cc1-2,smiles_found,CHEMBL613419,Liver,CHEMBL4051112,CHEMBL4049425,2017,CL,=,56.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18235657,CHEMBL4089651,Cn1cc2c(cc1=O)OCCCCc1cc(Cl)ccc1Oc1ccc(CS(C)(=O)=O)cc1-2,smiles_found,CHEMBL613419,Liver,CHEMBL4051112,CHEMBL4049425,2017,CL,=,266.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes,unbound intrinsic clearance in human liver microsomes | | liver | ml.min-1.kg-1,chembl_hlm_unbound
18404528,CHEMBL4164756,Cn1cnc(S(=O)(=O)N2CC(NC(=O)c3cccc(C(F)(F)F)c3Cl)C(c3ccccc3)C2)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL4150726,CHEMBL4145640,2018,CL,=,116.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM incubated for 4 hrs by equilibrium dialysis and LC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um incubated for 4 hrs by equilibrium dialysis and lc-ms/ms method | | admet | ml.min-1.kg-1,chembl_hlm_unbound
18404529,CHEMBL4172970,Cc1cccc(NC2CN(S(=O)(=O)c3cn(C)cn3)CC2c2ccccc2)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL4150726,CHEMBL4145640,2018,CL,=,816.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM incubated for 4 hrs by equilibrium dialysis and LC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um incubated for 4 hrs by equilibrium dialysis and lc-ms/ms method | | admet | ml.min-1.kg-1,chembl_hlm_unbound
18404530,CHEMBL4162199,Cn1cnc(S(=O)(=O)N2CC(Nc3ccccc3)C(c3ccccc3)C2)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL4150726,CHEMBL4145640,2018,CL,=,250.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM incubated for 4 hrs by equilibrium dialysis and LC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um incubated for 4 hrs by equilibrium dialysis and lc-ms/ms method | | admet | ml.min-1.kg-1,chembl_hlm_unbound
18404531,CHEMBL4162376,Cc1ccccc1NC1CN(S(=O)(=O)c2cn(C)cn2)CC1c1ccccc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4150726,CHEMBL4145640,2018,CL,=,916.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM incubated for 4 hrs by equilibrium dialysis and LC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um incubated for 4 hrs by equilibrium dialysis and lc-ms/ms method | | admet | ml.min-1.kg-1,chembl_hlm_unbound
18404532,CHEMBL4169148,Cc1ccc(NC2CN(S(=O)(=O)c3cn(C)cn3)CC2c2ccccc2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4150726,CHEMBL4145640,2018,CL,=,350.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM incubated for 4 hrs by equilibrium dialysis and LC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um incubated for 4 hrs by equilibrium dialysis and lc-ms/ms method | | admet | ml.min-1.kg-1,chembl_hlm_unbound
18404533,CHEMBL4176431,Cn1cnc(S(=O)(=O)N2CC(Nc3cccc(C(F)(F)F)c3)C(c3ccc(F)cc3)C2)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL4150726,CHEMBL4145640,2018,CL,=,1416.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM incubated for 4 hrs by equilibrium dialysis and LC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um incubated for 4 hrs by equilibrium dialysis and lc-ms/ms method | | admet | ml.min-1.kg-1,chembl_hlm_unbound
18404534,CHEMBL4174148,Cn1cnc(S(=O)(=O)N2CC(Nc3cccc(Cl)c3)C(c3ccc(F)cc3)C2)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL4150726,CHEMBL4145640,2018,CL,=,3383.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM incubated for 4 hrs by equilibrium dialysis and LC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um incubated for 4 hrs by equilibrium dialysis and lc-ms/ms method | | admet | ml.min-1.kg-1,chembl_hlm_unbound
18404535,CHEMBL4166232,Cn1cnc(S(=O)(=O)N2CC(Nc3ccc(F)c(C(F)(F)F)c3)C(c3ccc(F)cc3)C2)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL4150726,CHEMBL4145640,2018,CL,=,1383.33,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM incubated for 4 hrs by equilibrium dialysis and LC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um incubated for 4 hrs by equilibrium dialysis and lc-ms/ms method | | admet | ml.min-1.kg-1,chembl_hlm_unbound
18404536,CHEMBL4167394,Cn1cnc(S(=O)(=O)N2CC(Nc3cncc(C(F)(F)F)c3)C(c3ccc(F)cc3)C2)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL4150726,CHEMBL4145640,2018,CL,=,166.67,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM incubated for 4 hrs by equilibrium dialysis and LC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um incubated for 4 hrs by equilibrium dialysis and lc-ms/ms method | | admet | ml.min-1.kg-1,chembl_hlm_unbound
18404537,CHEMBL4175269,Cn1cnc(S(=O)(=O)N2CC(Nc3cccc(Cl)c3)C(c3cccc(F)c3)C2)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL4150726,CHEMBL4145640,2018,CL,=,1450.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 0.5 uM incubated for 4 hrs by equilibrium dialysis and LC-MS/MS method,unbound intrinsic clearance in human liver microsomes at 0.5 um incubated for 4 hrs by equilibrium dialysis and lc-ms/ms method | | admet | ml.min-1.kg-1,chembl_hlm_unbound
