activity_id,molecule_chembl_id,smiles,structure_status,target_chembl_id,target_name,assay_chembl_id,document_chembl_id,data_year,standard_type,standard_relation,standard_value,standard_units,data_validity_comment,activity_comment,assay_type,assay_description,classification_text,classification_bucket
489476,CHEMBL341089,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2ccn(-c3ccccc3)c2)C[C@H]1C(=O)NCC(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL618995,CHEMBL1146635,2003,CL,=,332.0,mL.min-1.kg-1,,,A,Plasma clearance in human liver microsomes,plasma clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_unknown
13470131,CHEMBL2430727,Cc1ccc(C(=O)O)cc1-c1cnc(N)c(N[C@H](C)c2ccc(Cl)cc2)n1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2432251,CHEMBL2429790,2013,CL,=,1.0,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM,clearance in human liver microsomes at 1 um | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
13470132,CHEMBL2430737,C[C@@H](Nc1nc(-c2cccc(C(=O)O)c2)cnc1N)c1ccccc1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2432251,CHEMBL2429790,2013,CL,=,5.0,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM,clearance in human liver microsomes at 1 um | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
13475240,CHEMBL2436967,N#CC1CCCC1Nc1ncnc2c(=O)[nH]ccc12,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2438695,CHEMBL2434881,2013,CL,=,3.3,mL.min-1.kg-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
13475249,CHEMBL2436945,CCc1nc(N[C@@H]2CCC[C@@H]2C#N)c2cc[nH]c(=O)c2n1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2438695,CHEMBL2434881,2013,CL,=,0.3,mL.min-1.kg-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unknown
13489419,CHEMBL2436564,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)c3c(F)cccc3F)CC2)C1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,0.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489420,CHEMBL2436579,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)c3cnoc3C3CC3)CC2)C1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,0.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489421,CHEMBL2436576,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)c3cccc4[nH]cnc34)CC2)C1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,1.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489422,CHEMBL2436565,O=C(Nc1ccc(OCC(F)(F)F)cc1)N1CCC2(CCN(C(=O)c3c(F)cccc3F)CC2)C1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,3.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489423,CHEMBL2436586,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)C3(C(F)(F)F)CC3)CC2)C1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,7.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489424,CHEMBL2436577,Cc1cnc(C(=O)N2CCC3(CCN(C(=O)Nc4ccc(OC(F)(F)F)cc4)C3)CC2)cn1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,8.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489425,CHEMBL2436574,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)c3ccccc3Cl)CC2)C1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,10.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489426,CHEMBL2436590,CC(C)(C)C(=O)N1CCC2(CCN(C(=O)Nc3ccc(OC(F)(F)F)cc3)C2)CC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,15.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489427,CHEMBL2436581,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)c3ccco3)CC2)C1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,19.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489428,CHEMBL2436587,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)C3CC3(F)F)CC2)C1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,19.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489429,CHEMBL2436585,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)C3CCC(O)CC3)CC2)C1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,20.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489430,CHEMBL2436572,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)c3ccccc3F)CC2)C1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,21.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489431,CHEMBL2436589,O=C(CC1CC1)N1CCC2(CC1)CCN(C(=O)Nc1ccc(OC(F)(F)F)cc1)C2,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,21.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489432,CHEMBL2436561,N#Cc1ccc(NC(=O)N2CCC3(CCN(C(=O)c4c(F)cccc4F)CC3)C2)cc1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,22.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489433,CHEMBL2436566,O=C(Nc1cccc(C(F)(F)F)c1)N1CCC2(CCN(C(=O)c3c(F)cccc3F)CC2)C1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,34.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489434,CHEMBL2436563,O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC2(CCN(C(=O)c3c(F)cccc3F)CC2)C1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,43.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489435,CHEMBL2436573,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)c3cc(O)ccc3F)CC2)C1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,44.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489436,CHEMBL2436588,CC1CC1C(=O)N1CCC2(CCN(C(=O)Nc3ccc(OC(F)(F)F)cc3)C2)CC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,54.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489437,CHEMBL2436575,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)c3cccc4ncccc34)CC2)C1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,57.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489438,CHEMBL2436578,Cc1cc(C(=O)N2CCC3(CCN(C(=O)Nc4ccc(OC(F)(F)F)cc4)C3)CC2)no1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,58.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489439,CHEMBL2436569,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCC2(CCN(C(=O)c3c(F)cccc3F)CC2)C1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,69.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489440,CHEMBL2436570,Cc1cc(NC(=O)N2CCC3(CCN(C(=O)c4c(F)cccc4F)CC3)C2)ccc1Cl,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,79.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489441,CHEMBL2436591,CCC(CC)C(=O)N1CCC2(CCN(C(=O)Nc3ccc(OC(F)(F)F)cc3)C2)CC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,89.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489442,CHEMBL2436580,Cc1occc1C(=O)N1CCC2(CCN(C(=O)Nc3ccc(OC(F)(F)F)cc3)C2)CC1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,128.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489443,CHEMBL2436592,CCCCC(=O)N1CCC2(CC1)CCN(C(=O)Nc1ccc(OC(F)(F)F)cc1)C2,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,195.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489451,CHEMBL2436584,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)C3CCCCC3)CC2)C1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,314.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489456,CHEMBL2436593,O=C(CCc1cccc(O)c1)N1CCC2(CC1)CCN(C(=O)Nc1ccc(OC(F)(F)F)cc1)C2,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,483.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13489457,CHEMBL2436557,O=C(NC12CC3CC(CC(C3)C1)C2)N1CCC2(CCN(C(=O)c3c(F)cccc3F)CC2)C1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2437607,CHEMBL2434828,2013,CL,=,485.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_unknown
13846449,CHEMBL3093579,Cc1ccc(C(=O)Nc2ccc(Oc3ccc4nc(NC(=O)C5CC5)cn4c3)c(F)c2)c(=O)n1-c1ccccc1.Cl,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3094542,CHEMBL3091368,2013,CL,=,6.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes at 1 umol/L by HPLC analysis,clearance in human liver microsomes at 1 umol/l by hplc analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13846450,CHEMBL3093581,O=C(Nc1ccc(Oc2ccc3nc(NC(=O)C4CC4)cn3c2)c(F)c1)c1cccn(-c2ccccc2)c1=O,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3094542,CHEMBL3091368,2013,CL,=,5.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes at 1 umol/L by HPLC analysis,clearance in human liver microsomes at 1 umol/l by hplc analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13846451,CHEMBL3093582,Cc1ccc(C(=O)Nc2ccc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)c(F)c2)c(=O)n1-c1ccccc1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3094542,CHEMBL3091368,2013,CL,=,11.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes at 1 umol/L by HPLC analysis,clearance in human liver microsomes at 1 umol/l by hplc analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13846452,CHEMBL3093583,O=C(Nc1ccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)c(F)c1)c1cccn(-c2ccccc2)c1=O,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3094542,CHEMBL3091368,2013,CL,=,3.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes at 1 umol/L by HPLC analysis,clearance in human liver microsomes at 1 umol/l by hplc analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13850050,CHEMBL3092178,CNS(=O)(=O)Nc1cccc(Cc2c(C)c3cc(I)c(OC(=O)N(C)C)cc3oc2=O)c1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3096354,CHEMBL3091288,2013,CL,=,33000.0,mL.min-1.g-1,Outside typical range,,A,Clearance in human liver microsomes at 5 uM by LC-MS/MS analysis,clearance in human liver microsomes at 5 um by lc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13850059,CHEMBL3092196,CNS(=O)(=O)Nc1cccc(Cc2c(C)c3ccc(Oc4nccs4)cc3oc2=O)c1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3096354,CHEMBL3091288,2013,CL,=,24000.0,mL.min-1.g-1,Outside typical range,,A,Clearance in human liver microsomes at 5 uM by LC-MS/MS analysis,clearance in human liver microsomes at 5 um by lc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13850062,CHEMBL3086065,CNS(=O)(=O)Nc1cccc(Cc2c(C)c3cc(Cl)c(OC(=O)N(C)C)cc3oc2=O)c1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3096354,CHEMBL3091288,2013,CL,=,23000.0,mL.min-1.g-1,Outside typical range,,A,Clearance in human liver microsomes at 5 uM by LC-MS/MS analysis,clearance in human liver microsomes at 5 um by lc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13850064,CHEMBL3092193,CNS(=O)(=O)Nc1cccc(Cc2c(CF)c3ccc(OC(=O)N(C)C)cc3oc2=O)c1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3096354,CHEMBL3091288,2013,CL,=,22000.0,mL.min-1.g-1,Outside typical range,,A,Clearance in human liver microsomes at 5 uM by LC-MS/MS analysis,clearance in human liver microsomes at 5 um by lc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13850065,CHEMBL3092190,CNS(=O)(=O)Nc1ccc(F)c(Cc2c(C)c3ccc(OC(=O)N(C)C)cc3oc2=O)c1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3096354,CHEMBL3091288,2013,CL,=,22000.0,mL.min-1.g-1,Outside typical range,,A,Clearance in human liver microsomes at 5 uM by LC-MS/MS analysis,clearance in human liver microsomes at 5 um by lc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13850069,CHEMBL3092194,CNS(=O)(=O)Nc1cccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3096354,CHEMBL3091288,2013,CL,=,20000.0,mL.min-1.g-1,Outside typical range,,A,Clearance in human liver microsomes at 5 uM by LC-MS/MS analysis,clearance in human liver microsomes at 5 um by lc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13850070,CHEMBL3092189,CNS(=O)(=O)Nc1cccc(Cc2c(C)c3ccc(OC(=O)N(C)C)cc3oc2=O)c1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3096354,CHEMBL3091288,2013,CL,=,20000.0,mL.min-1.g-1,Outside typical range,,A,Clearance in human liver microsomes at 5 uM by LC-MS/MS analysis,clearance in human liver microsomes at 5 um by lc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13850073,CHEMBL3092179,CNS(=O)(=O)Nc1cccc(Cc2c(C)c3cc(C)c(OC(=O)N(C)C)cc3oc2=O)c1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3096354,CHEMBL3091288,2013,CL,=,17000.0,mL.min-1.g-1,Outside typical range,,A,Clearance in human liver microsomes at 5 uM by LC-MS/MS analysis,clearance in human liver microsomes at 5 um by lc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13850076,CHEMBL3092181,CNS(=O)(=O)Nc1cccc(Cc2c(C)c3cc(C#N)c(OC(=O)N(C)C)cc3oc2=O)c1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3096354,CHEMBL3091288,2013,CL,=,15000.0,mL.min-1.g-1,Outside typical range,,A,Clearance in human liver microsomes at 5 uM by LC-MS/MS analysis,clearance in human liver microsomes at 5 um by lc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13850079,CHEMBL3092192,CNS(=O)(=O)Nc1cccc(Cc2c(C)c3cc(F)c(OC(=O)N(C)C)cc3oc2=O)c1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3096354,CHEMBL3091288,2013,CL,=,13000.0,mL.min-1.g-1,Outside typical range,,A,Clearance in human liver microsomes at 5 uM by LC-MS/MS analysis,clearance in human liver microsomes at 5 um by lc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13850080,CHEMBL3092191,CNS(=O)(=O)Nc1cccc(Cc2c(C)c3ccc(OC(=O)N(C)C)cc3oc2=O)c1F,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3096354,CHEMBL3091288,2013,CL,=,13000.0,mL.min-1.g-1,Outside typical range,,A,Clearance in human liver microsomes at 5 uM by LC-MS/MS analysis,clearance in human liver microsomes at 5 um by lc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13850086,CHEMBL3092176,CNS(=O)(=O)Nc1cccc(Cc2c(C)c3ccc(Oc4nccs4)cc3oc2=O)c1F,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3096354,CHEMBL3091288,2013,CL,=,9000.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes at 5 uM by LC-MS/MS analysis,clearance in human liver microsomes at 5 um by lc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13850094,CHEMBL3092195,CNS(=O)(=O)Nc1cccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3096354,CHEMBL3091288,2013,CL,=,7000.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes at 5 uM by LC-MS/MS analysis,clearance in human liver microsomes at 5 um by lc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13850095,CHEMBL3092188,CN(C)C(=O)Oc1ccc2c(CF)c(Cc3cccc(NS(N)(=O)=O)c3)c(=O)oc2c1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3096354,CHEMBL3091288,2013,CL,=,7000.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes at 5 uM by LC-MS/MS analysis,clearance in human liver microsomes at 5 um by lc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13850105,CHEMBL3092186,Cc1c(Cc2cccc(NS(N)(=O)=O)c2)c(=O)oc2cc(OC(=O)N(C)C)c(F)cc12,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3096354,CHEMBL3091288,2013,CL,=,6000.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes at 5 uM by LC-MS/MS analysis,clearance in human liver microsomes at 5 um by lc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13850106,CHEMBL3092185,Cc1c(Cc2cccc(NS(N)(=O)=O)c2F)c(=O)oc2cc(OC(=O)N(C)C)ccc12,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3096354,CHEMBL3091288,2013,CL,=,6000.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes at 5 uM by LC-MS/MS analysis,clearance in human liver microsomes at 5 um by lc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13850107,CHEMBL3092184,Cc1c(Cc2ccc(F)c(NS(N)(=O)=O)c2)c(=O)oc2cc(OC(=O)N(C)C)ccc12,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3096354,CHEMBL3091288,2013,CL,=,6000.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes at 5 uM by LC-MS/MS analysis,clearance in human liver microsomes at 5 um by lc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13850108,CHEMBL3092183,Cc1c(Cc2cc(NS(N)(=O)=O)ccc2F)c(=O)oc2cc(OC(=O)N(C)C)ccc12,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3096354,CHEMBL3091288,2013,CL,=,6000.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes at 5 uM by LC-MS/MS analysis,clearance in human liver microsomes at 5 um by lc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13850109,CHEMBL3092182,Cc1c(Cc2cccc(NS(N)(=O)=O)c2)c(=O)oc2cc(OC(=O)N(C)C)ccc12,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3096354,CHEMBL3091288,2013,CL,=,6000.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes at 5 uM by LC-MS/MS analysis,clearance in human liver microsomes at 5 um by lc-ms/ms analysis | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13952686,CHEMBL3126382,CC(=O)O.O=S(=O)(c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1)C1CCCC1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3131880,CHEMBL3124822,2014,CL,=,8.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | liver microsome | ml.min-1.g-1,chembl_hlm_unknown
13954395,CHEMBL3127492,CC(C)(C)OC(=O)N1C[C@@H]2CCN(C(=O)[C@@H]3C[C@H]3c3cccnc3)[C@@H]2C1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3129768,CHEMBL3124860,2014,CL,=,18.0,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM up to 60 mins by LC-MS/MS analysis,clearance in human liver microsomes at 1 um up to 60 mins by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unknown
13955768,CHEMBL3127494,O=C(Nc1ccc(S(=O)(=O)c2cnn(C3CCOCC3)c2)cc1)[C@@H]1C[C@H]1c1cccnc1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3129768,CHEMBL3124860,2014,CL,=,15.0,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM up to 60 mins by LC-MS/MS analysis,clearance in human liver microsomes at 1 um up to 60 mins by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unknown
13955769,CHEMBL3127493,Cc1nn(C(C)C)cc1S(=O)(=O)c1ccc(NC(=O)[C@@H]2C[C@H]2c2cccnc2)cc1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3129768,CHEMBL3124860,2014,CL,=,16.0,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM up to 60 mins by LC-MS/MS analysis,clearance in human liver microsomes at 1 um up to 60 mins by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unknown
13955770,CHEMBL3127511,Cc1c(S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c3cccnc3)cc2)cnn1C(C)C,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3129768,CHEMBL3124860,2014,CL,=,19.0,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM up to 60 mins by LC-MS/MS analysis,clearance in human liver microsomes at 1 um up to 60 mins by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unknown
13955771,CHEMBL3127509,CC(C)n1cc(S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c3cccnc3)cc2)cn1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3129768,CHEMBL3124860,2014,CL,=,12.0,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM up to 60 mins by LC-MS/MS analysis,clearance in human liver microsomes at 1 um up to 60 mins by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unknown
13955772,CHEMBL3127510,CC(C)n1cc(S(=O)(=O)c2ccc(NC(=O)[C@H]3C[C@@H]3c3cccnc3)cc2)cn1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3129768,CHEMBL3124860,2014,CL,=,11.0,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM up to 60 mins by LC-MS/MS analysis,clearance in human liver microsomes at 1 um up to 60 mins by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_unknown
