activity_id,molecule_chembl_id,smiles,structure_status,target_chembl_id,target_name,assay_chembl_id,document_chembl_id,data_year,standard_type,standard_relation,standard_value,standard_units,data_validity_comment,activity_comment,assay_type,assay_description,classification_text,classification_bucket
2271795,CHEMBL460108,Cc1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,smiles_found,CHEMBL612558,ADMET,CHEMBL1015311,CHEMBL1153298,2009,CL,=,59.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as compound clearance,metabolic stability in mouse liver microsomes assessed as compound clearance | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
14725829,CHEMBL3289813,CC(Oc1ccc2nc(N)n(CC(O)c3ccc(C(F)(F)F)cc3Cl)c2n1)C(F)(F)F,smiles_found,CHEMBL613580,Liver,CHEMBL3296723,CHEMBL3286148,2014,CL,=,19.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.g-1,chembl_mlm_unknown
14725833,CHEMBL3289810,Nc1nc2ccc(OCC(F)(F)F)nc2n1CC(O)c1ccc(C(F)(F)F)cc1Cl,smiles_found,CHEMBL613580,Liver,CHEMBL3296723,CHEMBL3286148,2014,CL,=,21.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.g-1,chembl_mlm_unknown
14725858,CHEMBL3289804,Nc1nc2cnccc2n1CC(O)c1ccc(Cl)cc1Cl,smiles_found,CHEMBL613580,Liver,CHEMBL3296723,CHEMBL3286148,2014,CL,=,41.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.g-1,chembl_mlm_unknown
14725869,CHEMBL3289803,Nc1nc2ccc(C(F)(F)F)cc2n1CC(O)c1ccc(C(F)(F)F)cc1Cl,smiles_found,CHEMBL613580,Liver,CHEMBL3296723,CHEMBL3286148,2014,CL,=,62.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.g-1,chembl_mlm_unknown
14725876,CHEMBL3289807,Nc1nc2ccc(NCC(F)(F)F)nc2n1CC(O)c1ccc(Cl)cc1Cl,smiles_found,CHEMBL613580,Liver,CHEMBL3296723,CHEMBL3286148,2014,CL,=,87.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.g-1,chembl_mlm_unknown
14725877,CHEMBL3289811,Nc1nc2ccc(OC3CCOC3)nc2n1CC(O)c1ccc(C(F)(F)F)cc1Cl,smiles_found,CHEMBL613580,Liver,CHEMBL3296723,CHEMBL3286148,2014,CL,=,90.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.g-1,chembl_mlm_unknown
14725884,CHEMBL3289806,CN1CCN(c2ccc3nc(N)n(CC(O)c4ccc(C(F)(F)F)cc4Cl)c3n2)CC1,smiles_found,CHEMBL613580,Liver,CHEMBL3296723,CHEMBL3286148,2014,CL,=,102.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.g-1,chembl_mlm_unknown
14725904,CHEMBL3289799,Nc1nc2ccccc2n1CC(O)c1ccc(Cl)cc1Cl,smiles_found,CHEMBL613580,Liver,CHEMBL3296723,CHEMBL3286148,2014,CL,=,213.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.g-1,chembl_mlm_unknown
14730422,CHEMBL3290142,C=CC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,smiles_found,CHEMBL613580,Liver,CHEMBL3292721,CHEMBL3286193,2014,CL,=,25.7,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes by LC-MS/MS analysis,clearance in mouse liver microsomes by lc-ms/ms analysis | | liver | cl | ml.min-1.g-1,chembl_mlm_unknown
14730423,CHEMBL3290148,C=CC(=O)NCC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,smiles_found,CHEMBL613580,Liver,CHEMBL3292721,CHEMBL3286193,2014,CL,=,28.1,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes by LC-MS/MS analysis,clearance in mouse liver microsomes by lc-ms/ms analysis | | liver | cl | ml.min-1.g-1,chembl_mlm_unknown
14741854,CHEMBL3290717,Cc1coc2cc(Cl)c(Oc3ccncc3C(=O)N3CCN(C4CC4)c4ccccc43)cc12,smiles_found,CHEMBL613580,Liver,CHEMBL3292695,CHEMBL3286383,2014,CL,=,746.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 0.1 uM by LC-MS/MS analysis,clearance in mouse liver microsomes at 0.1 um by lc-ms/ms analysis | | liver | cl | ml.min-1.g-1,chembl_mlm_unknown
14741856,CHEMBL3290734,Cc1c(/C=C/C(=O)NCC(=O)O)oc2ccc(Cl)c(C(=O)Oc3ccncc3C(=O)N3CCN(C4CC4)c4ccccc43)c12,smiles_found,CHEMBL613580,Liver,CHEMBL3292695,CHEMBL3286383,2014,CL,=,1001.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 0.1 uM by LC-MS/MS analysis,clearance in mouse liver microsomes at 0.1 um by lc-ms/ms analysis | | liver | cl | ml.min-1.g-1,chembl_mlm_unknown
15074544,CHEMBL3360415,COc1ccc(NC(=O)[C@@H](C)Nc2nc3c(cnn3C3CCCC3)c(=O)[nH]2)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL3384355,CHEMBL3351564,2014,CL,=,244.3,mL.min-1.kg-1,,,A,Apparent clearance in CD-1 mouse liver microsomes at 0.75 uM incubated for 5 mins prior to NADPH addition measured after 30 mins by LC/MS/MS analysis,apparent clearance in cd-1 mouse liver microsomes at 0.75 um incubated for 5 mins prior to nadph addition measured after 30 mins by lc/ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15074563,CHEMBL386630,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,smiles_found,CHEMBL613580,Liver,CHEMBL3384355,CHEMBL3351564,2014,CL,=,2725.1,mL.min-1.kg-1,,,A,Apparent clearance in CD-1 mouse liver microsomes at 0.75 uM incubated for 5 mins prior to NADPH addition measured after 30 mins by LC/MS/MS analysis,apparent clearance in cd-1 mouse liver microsomes at 0.75 um incubated for 5 mins prior to nadph addition measured after 30 mins by lc/ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15074564,CHEMBL27,CC(C)NCC(O)COc1cccc2ccccc12,smiles_found,CHEMBL613580,Liver,CHEMBL3384355,CHEMBL3351564,2014,CL,=,3600.9,mL.min-1.kg-1,,,A,Apparent clearance in CD-1 mouse liver microsomes at 0.75 uM incubated for 5 mins prior to NADPH addition measured after 30 mins by LC/MS/MS analysis,apparent clearance in cd-1 mouse liver microsomes at 0.75 um incubated for 5 mins prior to nadph addition measured after 30 mins by lc/ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15074565,CHEMBL1464,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,smiles_found,CHEMBL613580,Liver,CHEMBL3384355,CHEMBL3351564,2014,CL,=,30.9,mL.min-1.kg-1,,,A,Apparent clearance in CD-1 mouse liver microsomes at 0.75 uM incubated for 5 mins prior to NADPH addition measured after 30 mins by LC/MS/MS analysis,apparent clearance in cd-1 mouse liver microsomes at 0.75 um incubated for 5 mins prior to nadph addition measured after 30 mins by lc/ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15112421,CHEMBL3357656,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1O[C@H]1CCCO[C@@H]12,smiles_found,CHEMBL613580,Liver,CHEMBL3386430,CHEMBL3352087,2014,CL,=,37.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM after 20 min in presence of NADPH,clearance in mouse liver microsomes at 1 um after 20 min in presence of nadph | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15112422,CHEMBL3357661,C[C@]12CCCO[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,smiles_found,CHEMBL613580,Liver,CHEMBL3386430,CHEMBL3352087,2014,CL,=,64.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM after 20 min in presence of NADPH,clearance in mouse liver microsomes at 1 um after 20 min in presence of nadph | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15112423,CHEMBL3357669,C[C@]12CCCO[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cccc(C#N)c3)ccc1O2,smiles_found,CHEMBL613580,Liver,CHEMBL3386430,CHEMBL3352087,2014,CL,=,47.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM after 20 min in presence of NADPH,clearance in mouse liver microsomes at 1 um after 20 min in presence of nadph | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15112424,CHEMBL3127106,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1O[C@H]1CCOC[C@@H]12,smiles_found,CHEMBL613580,Liver,CHEMBL3386430,CHEMBL3352087,2014,CL,=,46.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM after 20 min in presence of NADPH,clearance in mouse liver microsomes at 1 um after 20 min in presence of nadph | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15166761,CHEMBL2057915,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(Nc2ccc([C@@H]3C(=O)N(C)CCN3C)cc2)n1,smiles_found,CHEMBL613580,Liver,CHEMBL3406087,CHEMBL3400008,2015,CL,=,79.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM preincubated for 5 mins before NADPH addition measured after 60 mins by LC-MS/MS analysis in presence of NADPH,clearance in mouse liver microsomes at 1 um preincubated for 5 mins before nadph addition measured after 60 mins by lc-ms/ms analysis in presence of nadph | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15166766,CHEMBL2057915,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(Nc2ccc([C@@H]3C(=O)N(C)CCN3C)cc2)n1,smiles_found,CHEMBL613580,Liver,CHEMBL3406092,CHEMBL3400008,2015,CL,=,25.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM after 60 mins by LC-MS/MS analysis in absence of NADPH,clearance in mouse liver microsomes at 1 um after 60 mins by lc-ms/ms analysis in absence of nadph | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15244227,CHEMBL207538,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,smiles_found,CHEMBL613580,Liver,CHEMBL3427975,CHEMBL3425450,2015,CL,=,67.5,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 10 uM after 60 mins by HPLC-MS/MS analysis,clearance in mouse liver microsomes at 10 um after 60 mins by hplc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15244228,CHEMBL1568698,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,smiles_found,CHEMBL613580,Liver,CHEMBL3427975,CHEMBL3425450,2015,CL,=,67.5,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 10 uM after 60 mins by HPLC-MS/MS analysis,clearance in mouse liver microsomes at 10 um after 60 mins by hplc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15244229,CHEMBL3427519,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@@H]4[C@H]3CC[C@]12C,smiles_found,CHEMBL613580,Liver,CHEMBL3427975,CHEMBL3425450,2015,CL,=,67.5,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 10 uM after 60 mins by HPLC-MS/MS analysis,clearance in mouse liver microsomes at 10 um after 60 mins by hplc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15244230,CHEMBL3427526,C[C@@]1(O)CC[C@H]2[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4ncnn4)CC[C@@H]32)C1,smiles_found,CHEMBL613580,Liver,CHEMBL3427975,CHEMBL3425450,2015,CL,=,33.83,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 10 uM after 60 mins by HPLC-MS/MS analysis,clearance in mouse liver microsomes at 10 um after 60 mins by hplc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15244231,CHEMBL3427532,C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4nccn4)CC[C@@H]32)C1,smiles_found,CHEMBL613580,Liver,CHEMBL3427975,CHEMBL3425450,2015,CL,=,67.5,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 10 uM after 60 mins by HPLC-MS/MS analysis,clearance in mouse liver microsomes at 10 um after 60 mins by hplc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15244232,CHEMBL3427535,C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4ncnn4)CC[C@@H]32)C1,smiles_found,CHEMBL613580,Liver,CHEMBL3427975,CHEMBL3425450,2015,CL,=,67.5,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 10 uM after 60 mins by HPLC-MS/MS analysis,clearance in mouse liver microsomes at 10 um after 60 mins by hplc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15244233,CHEMBL3427537,C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4cc5c(n4)CCCC5)CC[C@@H]32)C1,smiles_found,CHEMBL613580,Liver,CHEMBL3427975,CHEMBL3425450,2015,CL,=,67.5,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 10 uM after 60 mins by HPLC-MS/MS analysis,clearance in mouse liver microsomes at 10 um after 60 mins by hplc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15244234,CHEMBL3427543,C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4cc5ccncc5n4)CC[C@@H]32)C1,smiles_found,CHEMBL613580,Liver,CHEMBL3427975,CHEMBL3425450,2015,CL,=,33.83,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 10 uM after 60 mins by HPLC-MS/MS analysis,clearance in mouse liver microsomes at 10 um after 60 mins by hplc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15244235,CHEMBL3427547,C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4cc5ncccc5n4)CC[C@@H]32)C1,smiles_found,CHEMBL613580,Liver,CHEMBL3427975,CHEMBL3425450,2015,CL,=,60.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 10 uM after 60 mins by HPLC-MS/MS analysis,clearance in mouse liver microsomes at 10 um after 60 mins by hplc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15251784,CHEMBL243876,O=c1n(Cc2nc3ccccc3n2CCCCO)c2cnccc2n1C1CC1,smiles_found,CHEMBL613580,Liver,CHEMBL3428425,CHEMBL3425470,2015,CL,=,82.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM,clearance in mouse liver microsomes at 1 um | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15251785,CHEMBL3427264,O=c1n(Cc2nc3cc(Cl)ccn3c2CCCCO)c2cnccc2n1C1CC1,smiles_found,CHEMBL613580,Liver,CHEMBL3428425,CHEMBL3425470,2015,CL,=,80.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM,clearance in mouse liver microsomes at 1 um | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15251786,CHEMBL3427272,O=C(O)CCc1c(Cn2c(=O)n(C3CC3)c3ccncc32)nc2cc(Cl)ccn12,smiles_found,CHEMBL613580,Liver,CHEMBL3428425,CHEMBL3425470,2015,CL,=,9.1,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM,clearance in mouse liver microsomes at 1 um | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15252354,CHEMBL3427273,NC(=O)CCc1c(Cn2c(=O)n(C3CC3)c3ccncc32)nc2cc(Cl)ccn12,smiles_found,CHEMBL613580,Liver,CHEMBL3428425,CHEMBL3425470,2015,CL,=,59.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM,clearance in mouse liver microsomes at 1 um | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15252355,CHEMBL3427274,O=C(CCc1c(Cn2c(=O)n(C3CC3)c3ccncc32)nc2cc(Cl)ccn12)NCCO,smiles_found,CHEMBL613580,Liver,CHEMBL3428425,CHEMBL3425470,2015,CL,=,47.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM,clearance in mouse liver microsomes at 1 um | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15252356,CHEMBL3427276,CS(=O)(=O)CCc1c(Cn2c(=O)n(C3CC3)c3ccncc32)nc2cc(Cl)ccn12,smiles_found,CHEMBL613580,Liver,CHEMBL3428425,CHEMBL3425470,2015,CL,=,35.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM,clearance in mouse liver microsomes at 1 um | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15252357,CHEMBL3427277,CCS(=O)(=O)CCc1c(Cn2c(=O)n(C3CC3)c3ccncc32)nc2cc(Cl)ccn12,smiles_found,CHEMBL613580,Liver,CHEMBL3428425,CHEMBL3425470,2015,CL,=,62.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM,clearance in mouse liver microsomes at 1 um | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15622430,CHEMBL3597971,Cc1cc(C)nc(N2CC3CN(C(=O)c4c(F)cccc4-n4nccn4)CC3C2)n1,smiles_found,CHEMBL613580,Liver,CHEMBL3587803,CHEMBL3585263,2015,CL,=,71.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes at 1 uM measured over 1 hr by LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um measured over 1 hr by lc-ms/ms analysis | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15664487,CHEMBL3596524,Cc1cc(C)cc(C(=O)NC(=S)Nc2cc([N+](=O)[O-])ccc2O)c1,smiles_found,CHEMBL613580,Liver,CHEMBL3599562,CHEMBL3596181,2014,CL,=,1262.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.g-1,chembl_mlm_unknown
15664533,CHEMBL3596540,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cn(-c2cc(Cl)ccc2O)nn1,smiles_found,CHEMBL613580,Liver,CHEMBL3599562,CHEMBL3596181,2014,CL,=,19.4,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.g-1,chembl_mlm_unknown
15679081,CHEMBL3604499,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2nccnc2NCCO)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL3607113,CHEMBL3603812,2015,CL,=,49.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15679082,CHEMBL2178578,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cc[n+]([O-])cc2)cc1,smiles_found,CHEMBL613580,Liver,CHEMBL3607113,CHEMBL3603812,2015,CL,=,147.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15730236,CHEMBL3623135,Nc1ncc(C(=O)NC2CC2)c2ccc(-c3cccc(F)c3)nc12,smiles_found,CHEMBL613580,Liver,CHEMBL3624930,CHEMBL3621153,2015,CL,=,78.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes assessed as compound remaining incubated for 1 hr by LC-MS/MS method,clearance in mouse liver microsomes assessed as compound remaining incubated for 1 hr by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15730237,CHEMBL3623136,Nc1ncc(C(=O)N[C@H]2C[C@@H](O)C2)c2ccc(-c3cccc(F)c3)nc12,smiles_found,CHEMBL613580,Liver,CHEMBL3624930,CHEMBL3621153,2015,CL,=,61.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes assessed as compound remaining incubated for 1 hr by LC-MS/MS method,clearance in mouse liver microsomes assessed as compound remaining incubated for 1 hr by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15730238,CHEMBL3623137,CCC(=O)N1CC(NC(=O)c2cnc(N)c3nc(-c4cccc(F)c4)ccc23)C1,smiles_found,CHEMBL613580,Liver,CHEMBL3624930,CHEMBL3621153,2015,CL,=,28.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes assessed as compound remaining incubated for 1 hr by LC-MS/MS method,clearance in mouse liver microsomes assessed as compound remaining incubated for 1 hr by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15730239,CHEMBL3623138,Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,smiles_found,CHEMBL613580,Liver,CHEMBL3624930,CHEMBL3621153,2015,CL,=,13.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes assessed as compound remaining incubated for 1 hr by LC-MS/MS method,clearance in mouse liver microsomes assessed as compound remaining incubated for 1 hr by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
15730240,CHEMBL3623139,CNC(=O)N1CC(NC(=O)c2cnc(N)c3nc(-c4cccc(F)c4)ccc23)C1,smiles_found,CHEMBL613580,Liver,CHEMBL3624930,CHEMBL3621153,2015,CL,=,32.0,mL.min-1.kg-1,,,A,Clearance in mouse liver microsomes assessed as compound remaining incubated for 1 hr by LC-MS/MS method,clearance in mouse liver microsomes assessed as compound remaining incubated for 1 hr by lc-ms/ms method | | liver | cl | ml.min-1.kg-1,chembl_mlm_unknown
16580604,CHEMBL3798011,C[C@H](c1ccccc1)N1c2cc(-n3c(=O)[nH]c4ncccc43)ccc2C(=O)NC1(C)C,smiles_found,CHEMBL612558,ADMET,CHEMBL3804233,CHEMBL3797131,2016,CL,=,0.03,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes at 37 degC measured after 30 mins in presence of NADPH-generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes at 37 degc measured after 30 mins in presence of nadph-generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
16580605,CHEMBL3800082,C[C@@H](c1ccccc1)N1c2cc(-n3c(=O)[nH]c4ncccc43)ccc2C(=O)NC1(C)C,smiles_found,CHEMBL612558,ADMET,CHEMBL3804233,CHEMBL3797131,2016,CL,=,0.14,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes at 37 degC measured after 30 mins in presence of NADPH-generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes at 37 degc measured after 30 mins in presence of nadph-generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
16580606,CHEMBL3798679,CC1(C)NC(=O)c2ccc(-n3c(=O)[nH]c4ncccc43)cc2N1Cc1ccccc1,smiles_found,CHEMBL612558,ADMET,CHEMBL3804233,CHEMBL3797131,2016,CL,=,0.16,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes at 37 degC measured after 30 mins in presence of NADPH-generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes at 37 degc measured after 30 mins in presence of nadph-generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
16597499,CHEMBL3808812,CCN1CCN(c2cc(F)c(NC(=O)N3CCc4c(-c5cnc(N)nc5)nc(N5CCOCC5)nc43)c(F)c2)CC1,smiles_found,CHEMBL612558,ADMET,CHEMBL3811736,CHEMBL3808346,2016,CL,=,7.6,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance,metabolic stability in mouse liver microsomes assessed as clearance | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
16615575,CHEMBL3814946,COc1cc(-c2nnc3n2CCCC3(Cc2ccc(F)c(F)c2)C(C)(C)O)ccc1-c1cnc(C)o1,smiles_found,CHEMBL612558,ADMET,CHEMBL3815586,CHEMBL3813595,2016,CL,=,93.0,mL.min-1.g-1,,,A,Metabolic clearance in mouse liver microsomes at 1 umol/L by HPLC analysis,metabolic clearance in mouse liver microsomes at 1 umol/l by hplc analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
16615576,CHEMBL3814216,COc1cc(-c2nnc3n2CCCC3(CO)Cc2ccc(F)c(F)c2)ccc1-c1cnc(C)o1,smiles_found,CHEMBL612558,ADMET,CHEMBL3815586,CHEMBL3813595,2016,CL,=,144.0,mL.min-1.g-1,,,A,Metabolic clearance in mouse liver microsomes at 1 umol/L by HPLC analysis,metabolic clearance in mouse liver microsomes at 1 umol/l by hplc analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
16615577,CHEMBL3814581,COc1cc(-c2nnc3n2CCCC3(Cc2ccc(F)c(F)c2)C(=O)O)ccc1-c1cnc(C)o1,smiles_found,CHEMBL612558,ADMET,CHEMBL3815586,CHEMBL3813595,2016,CL,=,148.0,mL.min-1.g-1,,,A,Metabolic clearance in mouse liver microsomes at 1 umol/L by HPLC analysis,metabolic clearance in mouse liver microsomes at 1 umol/l by hplc analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
16615578,CHEMBL3813980,COc1cc(-c2nnc3n2CCCC3(Cc2ccc(F)c(F)c2)C(N)=O)ccc1-c1cnc(C)o1,smiles_found,CHEMBL612558,ADMET,CHEMBL3815586,CHEMBL3813595,2016,CL,=,22.0,mL.min-1.g-1,,,A,Metabolic clearance in mouse liver microsomes at 1 umol/L by HPLC analysis,metabolic clearance in mouse liver microsomes at 1 umol/l by hplc analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
16615579,CHEMBL3815135,COc1cc(-c2nnc3n2CCCC3(Cc2ccc(F)c(F)c2)C(=O)NCC(F)(F)F)ccc1-c1cnc(C)o1,smiles_found,CHEMBL612558,ADMET,CHEMBL3815586,CHEMBL3813595,2016,CL,=,3.0,mL.min-1.g-1,,,A,Metabolic clearance in mouse liver microsomes at 1 umol/L by HPLC analysis,metabolic clearance in mouse liver microsomes at 1 umol/l by hplc analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
