SMILES_standardized,hlm_value_scaled_deduplicated,n_reps,y_std,y_min,y_max
COc1ccc(-c2cc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]n2)c(OC)c1,9.2,1,,9.2,9.2
COc1ccc(-c2cc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]n2)nc1,23.7,1,,23.7,23.7
COc1ccc(-c2cc(CN3CCC(Oc4cncc(Cl)c4)CC3)[nH]n2)c(OC)c1,87.0,1,,87.0,87.0
COc1ccc(-c2cc(CN3CCC(Oc4cncc(Cl)c4)CC3)[nH]n2)cc1OC,156.1,1,,156.1,156.1
COc1ccc(-c2cc(CN3CCC(Oc4cncc(Cl)c4)CC3)[nH]n2)nc1,119.4,1,,119.4,119.4
COc1ccc(-c2cc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]n2)nc1,129.7,1,,129.7,129.7
COc1ccc(-c2cc(N)n3nc(-c4ccccc4)cc3n2)cc1,22.7,1,,22.7,22.7
COc1ccc(-c2cc(NC3CCN(Cc4cncc(Cl)c4)CC3)[nH]n2)c(OC)c1,229.9,1,,229.9,229.9
COc1ccc(-c2cc(NCc3ccc(C)cc3)nc(=O)[n-]2)cc1,111.0,1,,111.0,111.0
COc1ccc(-c2cc3nc(-c4ccccc4)cc(N)n3n2)cc1,932.1,1,,932.1,932.1
COc1ccc(-c2ccc3c(c2)c2ncn(CCCN4CCCCC4)c(=O)c2n3C)cn1,17.5,1,,17.5,17.5
COc1ccc(-c2csc(Nc3ccccn3)n2)cc1,101.2,1,,101.2,101.2
COc1ccc(-c2n[nH]c(C(=O)N3CCN(Cc4cncc(Cl)c4)CC3)n2)c(OC)c1,63.1,1,,63.1,63.1
COc1ccc(-c2nc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)c[nH]2)c(OC)c1,11.5,1,,11.5,11.5
COc1ccc(-c2nc3cc(OCCCN(C)C)ccc3[nH]2)cc1NC(=O)c1cccc(NC(=O)c2ncc[nH]2)c1,14.9,1,,14.9,14.9
COc1ccc(-c2nc3ccn(CCN4CCCCC4)cc-3n2)cc1,38.3,1,,38.3,38.3
COc1ccc(-n2cc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)nn2)c([O-])c1,46.4,1,,46.4,46.4
COc1ccc(-n2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)cn2)c(OC)c1,17.6,1,,17.6,17.6
COc1ccc(C(F)(F)F)c2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c12,16.3,1,,16.3,16.3
COc1ccc(C(F)(F)F)c2c1c1cc[nH]c(=O)c1n2CCCN1CCCCC1,36.8,1,,36.8,36.8
COc1ccc(C(F)(F)F)c2c1cc1c(=O)n(CCCN3CCCCC3)ccn12,29.5,1,,29.5,29.5
COc1ccc(N(C)c2nccc(N(CCc3ccncc3)C3CC3)n2)cc1,725.1,1,,725.1,725.1
COc1ccc(N(C)c2nccc(NCCc3ccncc3)n2)cc1,180.2,1,,180.2,180.2
COc1ccc(N2CCC(OC3CC3)CC2)cc1-c1n[n-]c2cccnc12,0.0,1,,0.0,0.0
COc1ccc(Nc2cc(N(CCc3ccncc3)C3CC3)ccn2)cc1,137.2,1,,137.2,137.2
COc1ccc(Nc2cccc(N(CCc3ccncc3)C3CC3)n2)cc1,574.1,1,,574.1,574.1
COc1ccc(Nc2ccnc(N(CCc3ccncc3)C3CC3)n2)cc1,285.7,1,,285.7,285.7
COc1ccc(Nc2cncc(N(CCc3ccncc3)C3CC3)n2)cc1,697.5,1,,697.5,697.5
COc1ccc(Nc2nc(-c3ccc(F)cc3)cs2)cc1,375.7,1,,375.7,375.7
COc1ccc(Nc2nccc(N(CCCc3ccncc3)C3CC3)n2)cc1,510.9,1,,510.9,510.9
COc1ccc(Nc2nccc(N(CCc3ccncc3)C3CC3)n2)cc1,629.0,1,,629.0,629.0
COc1ccc(Nc2nccc(NCCc3ccncc3)n2)cc1,104.8,1,,104.8,104.8
COc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4cccnc24)C3)cc1,70.3,1,,70.3,70.3
COc1ccc(Oc2nccc(N(CCc3ccncc3)C3CC3)n2)cc1,376.8,1,,376.8,376.8
COc1ccc2[nH]c(-c3ccc(-c4nc5ccc(OCCCC(N)=[NH2+])cc5[n-]4)cc3)nc2c1,243.3,1,,243.3,243.3
COc1ccc2[nH]c(-c3ccc(-c4nc5ccc(OCCCNC(=[NH2+])N(C)C)cc5[n-]4)cc3)nc2c1,173.4,1,,173.4,173.4
COc1ccc2[nH]c3c(=O)n(C4(CCN5CCCCC5)CC4)cnc3c2c1,8.9,1,,8.9,8.9
COc1ccc2[nH]c3c(=O)n(CC(C)(C)CN4CCCCC4)ccc3c2c1,37.8,1,,37.8,37.8
COc1ccc2[nH]c3c(=O)n(CC(C)(C)CN4CCCCC4)cnc3c2c1,209.0,1,,209.0,209.0
COc1ccc2[nH]c3c(=O)n(CC4(CN5CCCCC5)CC4)ccc3c2c1,46.6,1,,46.6,46.6
COc1ccc2[nH]c3c(=O)n(CC4(CN5CCCCC5)CC4)cnc3c2c1,193.7,1,,193.7,193.7
COc1ccc2[nH]c3c(=O)n(CC4CC5(CNC5)C4)cnc3c2c1,0.4,1,,0.4,0.4
COc1ccc2[nH]c3c(=O)n(CC4CCC(=O)NC4)cnc3c2c1,3.4,1,,3.4,3.4
COc1ccc2[nH]c3c(=O)n(CCCN(C)C4CCCCC4)cnc3c2c1,55.2,1,,55.2,55.2
COc1ccc2[nH]c3c(=O)n(CCCN(C)CCCc4cnc(N)cc4OC)cnc3c2c1,12.9,1,,12.9,12.9
COc1ccc2[nH]c3c(=O)n(CCCN4CCC(OC)CC4)cnc3c2c1,3.6,1,,3.6,3.6
COc1ccc2[nH]c3c(=O)n(CCCN4CCCC4)cnc3c2c1,0.3,1,,0.3,0.3
COc1ccc2[nH]c3c(=O)n(CCCN4CCCCC4)cc(Cl)c3c2c1,15.9,1,,15.9,15.9
COc1ccc2[nH]c3c(=O)n(CCCN4CCCCC4)cc(F)c3c2c1,11.2,1,,11.2,11.2
COc1ccc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2c1,34.4,1,,34.4,34.4
COc1ccc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2n1,36.0,1,,36.0,36.0
COc1ccc2[nH]c3c(=O)n(CCCN4CCCCC4)cnc3c2c1,7.0,1,,7.0,7.0
COc1ccc2[nH]c3c(=O)n(CCN4CCCCC4)cc(Cl)c3c2c1,36.6,1,,36.6,36.6
COc1ccc2[nH]c3c(=O)n(CCN4CCCCC4)cc(F)c3c2c1,32.8,1,,32.8,32.8
COc1ccc2[nH]c3c(=O)n(CCN4CCCCC4)ccc3c2c1,27.0,1,,27.0,27.0
COc1ccc2[nH]c3c(=O)n(CC[C@@H](C)N4CCCCC4)ccc3c2c1,20.9,1,,20.9,20.9
COc1ccc2[nH]c3c(=O)n(CC[C@@H](C)N4CCCCC4)cnc3c2c1,15.0,1,,15.0,15.0
COc1ccc2[nH]c3c(=O)n(CC[C@H](C)N4CCCCC4)ccc3c2c1,19.1,1,,19.1,19.1
COc1ccc2[nH]c3c(=O)n(CC[C@H](C)N4CCCCC4)cnc3c2c1,14.8,1,,14.8,14.8
COc1ccc2[nH]c3c(=O)n(C[C@@H](C)CN4CCCCC4)ccc3c2c1,15.8,1,,15.8,15.8
COc1ccc2[nH]c3c(=O)n(C[C@@H](C)CN4CCCCC4)cnc3c2c1,12.1,1,,12.1,12.1
COc1ccc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)cnc3c2c1,1.9,1,,1.9,1.9
COc1ccc2[nH]c3c(=O)n(C[C@@H]4CCN(C)C4)cnc3c2c1,2.4,1,,2.4,2.4
COc1ccc2[nH]c3c(=O)n(C[C@H](C)CN4CCCCC4)ccc3c2c1,15.6,1,,15.6,15.6
COc1ccc2[nH]c3c(=O)n(C[C@H](C)CN4CCCCC4)cnc3c2c1,8.9,1,,8.9,8.9
COc1ccc2[nH]c3c(=O)n(C[C@H]4CCCN(C)C4)cnc3c2c1,1.5,1,,1.5,1.5
COc1ccc2[nH]c3c(=O)n(C[C@H]4CCN(C)C4)cnc3c2c1,1.0,1,,1.0,1.0
COc1ccc2[nH]c3c(=O)n([C@@H](C)CCN4CCCCC4)ccc3c2c1,4.7,1,,4.7,4.7
COc1ccc2[nH]c3c(=O)n([C@@H](C)CCN4CCCCC4)cnc3c2c1,3.8,1,,3.8,3.8
COc1ccc2[nH]c3c(=O)n([C@H](C)CCN4CCCCC4)ccc3c2c1,5.4,1,,5.4,5.4
COc1ccc2[nH]c3c(=O)n([C@H](C)CCN4CCCCC4)cnc3c2c1,3.8,1,,3.8,3.8
COc1ccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,27.0,1,,27.0,27.0
COc1ccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,17.6,1,,17.6,17.6
COc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,65.3,1,,65.3,65.3
COc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,381.7,1,,381.7,381.7
COc1ccc2c(C(=O)N3CCC(Oc4ccc(C(F)(F)F)cc4)CC3)[nH]nc2c1,26.8,1,,26.8,26.8
COc1ccc2c(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)[nH]nc2c1,14.5,1,,14.5,14.5
COc1ccc2c(C(=O)N3CCC(Oc4ccc(Cl)cn4)CC3)[nH]nc2c1,64.4,1,,64.4,64.4
COc1ccc2c(C(=O)N3CCC(Oc4ccc(Cl)nc4)CC3)[nH]nc2c1,208.4,1,,208.4,208.4
COc1ccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]nc2c1,18.4,1,,18.4,18.4
COc1ccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]nc2c1,30.3,1,,30.3,30.3
COc1ccc2c([nH]c3c(=O)n(CCCN4CCCCC4)ccc32)c1C(F)(F)F,16.0,1,,16.0,16.0
COc1ccc2c(c1)[nH]c1c(=O)n(C)cc(C3=CCN(C)CC3)c12,13.6,1,,13.6,13.6
COc1ccc2c(c1)[nH]c1c(=O)n(C)cc(C3CCN(C)CC3)c12,3.4,1,,3.4,3.4
COc1ccc2c(c1)[nH]c1c(=O)n(C)cc(CN3CC4(COC4)C3)c12,3.9,1,,3.9,3.9
COc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,10.0,1,,10.0,10.0
COc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ncc12,30.7,1,,30.7,30.7
COc1ccc2c(c1)[nH]c1c(=O)n(CCN(C)C3CCCCC3)ccc12,50.8,1,,50.8,50.8
COc1ccc2c(c1)[nH]c1c(=O)n(C[C@@H]3CCCN(C)C3)ccc12,1.6,1,,1.6,1.6
COc1ccc2c(c1)[nH]c1c(C(=O)NCCCN3CCCCC3)ccnc12,10.1,1,,10.1,10.1
COc1ccc2c(c1)[nH]c1c(C(=O)NCCCN3CCCCC3)ncnc12,7.8,1,,7.8,7.8
COc1ccc2c(c1)[nH]c1c(C(=O)[O-])ccnc12,4.8,1,,4.8,4.8
COc1ccc2c(c1)[nH]c1c(C(N)=O)ccnc12,184.7,1,,184.7,184.7
COc1ccc2c(c1)[nH]c1c(C(N)=O)nccc12,17.8,1,,17.8,17.8
COc1ccc2c(c1)[nH]c1c(C(N)=O)ncnc12,80.3,1,,80.3,80.3
COc1ccc2c(c1)c(C(=O)N1CCN(c3ccc(CN4CC(OC)C4)cc3)CC1)cn2C,7.5,1,,7.5,7.5
COc1ccc2c(c1)c1cc(=O)n(CCCN3CCCCC3)nc1n2C,14.9,1,,14.9,14.9
COc1ccc2c(c1)c1cc(NC(=O)NCCN(C)C)nc(C)c1n2C,22.0,1,,22.0,22.0
COc1ccc2c(c1)c1cc3ccncc3c(C)c1n2C,90.7,1,,90.7,90.7
COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,160.4,1,,160.4,160.4
COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2CCN1CCCCC1,44.6,1,,44.6,44.6
COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2CCN1CCOCC1,138.6,1,,138.6,138.6
COc1ccc2c(c1)c1cc[nH]c(=O)c1n2CC(C)CN1CCCCC1,67.8,1,,67.8,67.8
COc1ccc2c(c1)c1ncn(CCN(C)C3CCCCC3)c(=O)c1n2C,316.2,1,,316.2,316.2
COc1ccc2c(c1)c1ncn(C[C@H]3CCN(C)C3)c(=O)c1n2C,1.9,1,,1.9,1.9
COc1ccc2c3cc(=O)n(CCCN4CCCCC4)nc3n(C)c2c1,12.9,1,,12.9,12.9
COc1ccc2c3cc(=O)n(C[C@@H]4CCCN(C)C4)nc3n(C)c2c1,8.4,1,,8.4,8.4
COc1ccc2c3cc(OC[C@@H]4CCCN(C)C4)nnc3n(C)c2c1,3.5,1,,3.5,3.5
COc1ccc2c3ccn(CCCN4CCCCC4)c(=O)c3n(C)c2c1,7.9,1,,7.9,7.9
COc1ccc2c3ccn(C[C@@H]4CCCN(C)C4)c(=O)c3n(C)c2c1,6.6,1,,6.6,6.6
COc1ccc2c3cnn(CCCN4CCCCC4)c(=O)c3n(C)c2c1,11.0,1,,11.0,11.0
COc1ccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2n1,17.2,1,,17.2,17.2
COc1ccc2oc3c(C)c4ccncc4cc3c2c1,112.1,1,,112.1,112.1
COc1cccc(-c2cc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)[nH]n2)c1,14.0,1,,14.0,14.0
COc1cccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)[nH]n2)n1,17.0,1,,17.0,17.0
COc1cccc(-c2cc(C(=O)NCCCN3CCCCC3)on2)c1,10.5,1,,10.5,10.5
COc1cccc(-c2cc(C(=O)NCCN3CCCCC3)on2)c1,7.8,1,,7.8,7.8
COc1cccc(-c2cc(N)n3nc(-c4ccccc4)cc3n2)c1,43.3,1,,43.3,43.3
COc1cccc(-c2cc3nc(-c4ccccc4)cc(N)n3n2)c1,50.4,1,,50.4,50.4
COc1cccc(-c2ccnc(Nc3ccc(CC(N)=O)cc3)n2)c1,172.9,1,,172.9,172.9
COc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,87.9,1,,87.9,87.9
COc1cccc(-c2ccnc(Nc3cccc(CC(N)=O)c3)n2)c1,202.7,1,,202.7,202.7
COc1cccc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)c1,23.3,1,,23.3,23.3
COc1cccc(Nc2cc(C)nc3ccc(-c4ncc[n-]4)cc23)c1,65.3,1,,65.3,65.3
COc1cccc(Nc2cc(C)nc3ccc(C(N)=O)cc23)c1,14.9,1,,14.9,14.9
COc1cccc(Nc2nc(-c3ccccc3)cs2)c1,151.6,1,,151.6,151.6
COc1cccc(Nc2nccc(=O)[n-]2)c1,15.5,1,,15.5,15.5
COc1cccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4cccnc24)C3)c1,92.7,1,,92.7,92.7
COc1cccc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c12,13.2,1,,13.2,13.2
COc1cccc2[nH]c3c(=O)n(CCN(C)C4CCCCC4)ccc3c12,336.3,1,,336.3,336.3
COc1cccc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)ccc3c12,2.9,1,,2.9,2.9
COc1cccc2c(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)[nH]nc12,20.0,1,,20.0,20.0
COc1cccc2c(C(=O)N3CCN(c4ccc(CN5CC(OC)C5)cc4)CC3)cn(C)c12,28.4,1,,28.4,28.4
COc1cccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]nc12,25.6,1,,25.6,25.6
COc1cccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]nc12,44.2,1,,44.2,44.2
COc1cccc2c1[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,14.8,1,,14.8,14.8
COc1cccc2c1c1ccn(CCCN3CCCCC3)c(=O)c1n2C,131.0,1,,131.0,131.0
COc1cccc2c1c1ccn(C[C@@H]3CCCN(C)C3)c(=O)c1n2C,8.7,1,,8.7,8.7
COc1cccc2c1c1ncn(CCCN3CCCCC3)c(=O)c1n2C,10.8,1,,10.8,10.8
COc1ccccc1-c1cc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)[nH]n1,37.5,1,,37.5,37.5
COc1ccccc1-c1cc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)[nH]n1,11.3,1,,11.3,11.3
COc1ccccc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,4.3,1,,4.3,4.3
COc1ccccc1-c1cc(C(=O)N2CCC(n3cnc4cc(Cl)ccc43)CC2)[nH]n1,15.6,1,,15.6,15.6
COc1ccccc1-c1cc(C(=O)N2[C@@H]3CC[C@H]2C[C@@H](OC2CCN(C4CC4)CC2)C3)[nH]n1,290.4,1,,290.4,290.4
COc1ccccc1-c1cc(C(=O)N2[C@@H]3CC[C@H]2C[C@H](OC2CCN(C4CC4)CC2)C3)[nH]n1,40.7,1,,40.7,40.7
COc1ccccc1-c1cc2nc(-c3ccccc3)cc(N)n2n1,48.0,1,,48.0,48.0
COc1ccccc1Nc1nc(-c2ccc(F)cc2)cs1,103.0,1,,103.0,103.0
COc1cccnc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,9.9,1,,9.9,9.9
COc1cccnc1-c1cc(C(=O)N2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)[nH]n1,18.2,1,,18.2,18.2
COc1cccnc1-c1cc(CN2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,117.4,1,,117.4,117.4
COc1cccnc1-c1cc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)[nH]n1,203.8,1,,203.8,203.8
COc1ccnc(-c2ccc(OCCN3CCCCC3)nc2NCc2ccccc2)n1,203.5,1,,203.5,203.5
COc1ccnc2c(C(=O)N3C4CC3CN(c3ccc(N5CC(OC)C5)cc3)C4)cn(C)c12,83.8,1,,83.8,83.8
COc1ccnc2c(C(=O)N3CCN(c4ccc(N5CC(OC)C5)cc4)CC3)cn(C)c12,9.3,1,,9.3,9.3
COc1cnc(C)cc1N1CCC(NC(=O)c2cc3cc(-c4nnc(C)s4)ccn3n2)CC1,4.9,1,,4.9,4.9
COc1cnc2cc3c(=O)n(CCCN4CCCCC4)ccn3c2c1,15.0,1,,15.0,15.0
COc1cncc(-c2cn(C)c3ccc(OC4CCN(C)C4)cc23)c1,44.5,1,,44.5,44.5
COc1cncc(-c2cn(C)c3ccc(OC4CCNC4)cc23)c1,16.1,1,,16.1,16.1
COc1cncc(-c2cn(C)c3ccc(OC4CN(C)C4)cc23)c1,36.2,1,,36.2,36.2
COc1cncc(-c2cn(C)c3ccc(OC4CNC4)cc23)c1,14.3,1,,14.3,14.3
COc1cncc(-c2cn(C)c3ccc(OCC4(C)CNC4)cc23)c1,15.0,1,,15.0,15.0
COc1cncc(-c2cn(C)c3ccc(OCC4CCN4)cc23)c1,20.9,1,,20.9,20.9
COc1cncc(-c2cn(C)c3ccc(OCC4CCN4C)cc23)c1,34.0,1,,34.0,34.0
COc1cncc(-c2cn(C)c3ccc(OCC4CN(C)C4)cc23)c1,20.3,1,,20.3,20.3
COc1cncc(-c2cn(C)c3ccc(OCC4CNC4)cc23)c1,19.2,1,,19.2,19.2
COc1cncc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)c1,19.6,1,,19.6,19.6
COc1cncc(-c2cn(C)c3ccc(OCCCN4CCCCC4)cc23)c1,33.9,1,,33.9,33.9
COc1cncc(-c2cn(C)c3ccc(OCCCN4CCN(C)CC4)cc23)c1,38.0,1,,38.0,38.0
COc1cncc(-c2cn(C)c3ccc(OCCN4CCC(OC)CC4)cc23)c1,64.6,1,,64.6,64.6
COc1cncc(-c2cn(C)c3ccc(OCCN4CCCCC4)cc23)c1,46.5,1,,46.5,46.5
COc1cncc(-c2cn(C)c3ccc(OC[C@H](C)NC4CCC(F)(F)CC4)cc23)c1,123.5,1,,123.5,123.5
COc1cncc(-c2cn(C)c3ccc(OC[C@H](C)NC4CCOCC4)cc23)c1,59.0,1,,59.0,59.0
COc1cncc(-c2cn(C)c3cnc(OCCCN4CCCC4)cc23)c1,9.8,1,,9.8,9.8
COc1cncc(-c2cn(C)c3ncc(OCCCN4CCCC4)cc23)c1,17.0,1,,17.0,17.0
COc1cncc(-c2nn(C)c3ccc(OCCCN4CCCC4)cc23)c1,4.3,1,,4.3,4.3
COc1cncc(-c2nn(C)c3ccc(OCCCN4CCCC4)cc23)n1,8.9,1,,8.9,8.9
COc1cncc(-c2nn(CCCN3CCCC3)c3ccc([O-])cc23)c1,11.0,1,,11.0,11.0
COc1cncc(-n2cnc3ccc(OCCCN4CCCC4)cc32)c1,0.0,1,,0.0,0.0
COc1cncc(C2CCN(C(=O)c3[nH]ncc3-c3ccc4ncsc4c3)CC2)c1,28.7,1,,28.7,28.7
COc1cncc(C2CCN(Cc3[nH]ncc3-c3ccc4ncsc4c3)CC2)c1,110.0,1,,110.0,110.0
COc1cncc(CN2CCN(C(=O)c3[nH]nc4cccnc34)CC2)c1,0.1,1,,0.1,0.1
COc1cncc(CN2CCN(C(=O)c3[nH]ncc3C#Cc3cncs3)CC2)c1,123.0,1,,123.0,123.0
COc1cncc(CN2CCN(Cc3[nH]nc4cccnc34)CC2)c1,15.8,1,,15.8,15.8
COc1cncc(OC2CCN(C(=O)c3[nH]nc(C)c3C(F)(F)F)CC2)c1,10.8,1,,10.8,10.8
COc1cncc(OC2CCN(C(=O)c3[nH]nc(C)c3Cl)CC2)c1,9.5,1,,9.5,9.5
COc1cncc(OC2CCN(C(=O)c3[nH]nc4cc(-c5ccccn5)cnc34)CC2)c1,37.2,1,,37.2,37.2
COc1cncc(OC2CCN(C(=O)c3[nH]nc4ccccc34)CC2)c1,15.0,1,,15.0,15.0
COc1cncc(OC2CCN(C(=O)c3[nH]nc4cccnc34)CC2)c1,0.2,1,,0.2,0.2
COc1cncc(OC2CCN(C(=O)c3[nH]ncc3-c3ccc4ncccc4c3)CC2)c1,257.9,1,,257.9,257.9
COc1cncc(OC2CCN(C(=O)c3cc(-c4cc5ncn(C)c5cc4OC)[nH]n3)CC2)c1,16.5,1,,16.5,16.5
COc1cncc(OC2CCN(C(=O)c3cc(-c4cc5ncoc5cc4OC)[nH]n3)CC2)c1,37.9,1,,37.9,37.9
COc1cncc(OC2CCN(C(=O)c3cc(-c4ccc(F)cc4OC)[nH]n3)CC2)c1,41.2,1,,41.2,41.2
COc1cncc(OC2CCN(C(=O)c3cc(-c4ccc(OC)cc4OC)[nH]n3)CC2)c1,48.0,1,,48.0,48.0
COc1cncc(OC2CCN(C(=O)c3cc(-c4ccccc4OC)[nH]n3)CC2)c1,32.5,1,,32.5,32.5
COc1cncc(OC2CCN(C(=O)c3cc(-c4ccn5cncc5c4)[nH]n3)CC2)c1,26.0,1,,26.0,26.0
COc1cncc(OC2CCN(C(=O)c3cc(-c4ccn5nccc5c4)[nH]n3)CC2)c1,43.9,1,,43.9,43.9
COc1cncc(OC2CCN(C(=O)c3cccc4[nH]cnc34)CC2)c1,11.7,1,,11.7,11.7
COc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4cccnc24)C3)c1,73.4,1,,73.4,73.4
COc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4cccnc24)C3)n1,879.7,1,,879.7,879.7
COc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4cn(C)cn4)ccn3n2)CC1,12.0,1,,12.0,12.0
COc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4cn(C)cn4)cnc3n2C)CC1,13.0,1,,13.0,13.0
COc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4cnc(C)s4)ccn3n2)CC1,162.6,1,,162.6,162.6
COc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4cnc(C)s4)cnc3n2C)CC1,221.4,1,,221.4,221.4
COc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4ncc(C)s4)ccn3n2)CC1,175.8,1,,175.8,175.8
COc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4ncc(C)s4)cnc3n2C)CC1,118.4,1,,118.4,118.4
COc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4nnc(C)s4)ccc3n2C)CC1,48.2,1,,48.2,48.2
COc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4nnc(C)s4)ccn3n2)CC1,52.1,1,,52.1,52.1
COc1cnccc1N1CCC(NC(=O)c2cc3cc(N4CCN(C)CC4)ccc3n2C)CC1,18.2,1,,18.2,18.2
COc1cnccc1N1CCC(NC(=O)c2cc3cc(N4CCN(C)CC4)cnc3n2C)CC1,15.3,1,,15.3,15.3
COc1cnccc1N1CCC(NC(=O)c2cc3ccc(-c4cn(C)cn4)cn3c2)CC1,21.0,1,,21.0,21.0
COc1cnccc1N1CCC(NC(=O)c2cc3ccc(-c4nnc(C)s4)cn3c2)CC1,34.6,1,,34.6,34.6
COc1cnccc1N1CCC(NC(=O)c2cc3ccc(-c4nnc(C)s4)cn3n2)CC1,18.2,1,,18.2,18.2
COc1cnccc1N1CCC(NC(=O)c2cc3ccc(N4CCN(C)CC4)cn3c2)CC1,21.5,1,,21.5,21.5
COc1cnccc1N1CCC(NC(=O)c2cc3n(c2)CCN(c2cccc(C)n2)C3)CC1,64.5,1,,64.5,64.5
COc1cnccc1N1CCC(NC(=O)c2cc3n(c2)CCN(c2nnc(C)s2)C3)CC1,20.9,1,,20.9,20.9
COc1cnccc1N1CCC(NC(=O)c2cc3nc(-c4cnc(C)s4)ccn3n2)CC1,139.6,1,,139.6,139.6
COc1cnccc1N1CCC(NC(=O)c2cn3cc(-c4cnc(C)s4)ccc3n2)CC1,251.0,1,,251.0,251.0
COc1cnccc1N1CCC(NC(=O)c2cn3cc(-c4ncc(C)s4)ccc3n2)CC1,109.9,1,,109.9,109.9
COc1cnccc1N1CCC(NC(=O)c2cn3cc(-c4nnc(C)s4)cc(C)c3n2)CC1,100.0,1,,100.0,100.0
COc1cnccc1N1CCC(NC(=O)c2cn3cc(-c4nnc(C)s4)cc(F)c3n2)CC1,38.5,1,,38.5,38.5
COc1cnccc1N1CCC(NC(=O)c2cn3cc(-c4nnc(C)s4)ccc3n2)CC1,29.8,1,,29.8,29.8
COc1cnccc1N1CCC(NC(=O)c2cn3ccc(-c4nnc(C)s4)cc3n2)CC1,35.2,1,,35.2,35.2
COc1cnccc1N1CCC[C@@H](NC(=O)c2cc3cc(-c4nnc(C)s4)cnc3n2C)CC1,43.4,1,,43.4,43.4
COc1cnccc1N1CCC[C@H](NC(=O)c2cc3cc(-c4nnc(C)s4)cnc3n2C)CC1,76.1,1,,76.1,76.1
COc1cnccc1NCCCNC(=O)c1cc2cc(-c3nnc(C)s3)ccn2n1,1.2,1,,1.2,1.2
